,snapshotTime,snapshotTimeUTC,openPrice,closePrice,highPrice,lowPrice,lastTradedVolume
678,2019/07/18 00:00:00,2019-07-17T23:00:00,"{'bid': 9634.5, 'ask': 9645.5, 'lastTraded': None}","{'bid': 9626.5, 'ask': 9636.5, 'lastTraded': None}","{'bid': 9636.0, 'ask': 9646.5, 'lastTraded': None}","{'bid': 9625.5, 'ask': 9636.0, 'lastTraded': None}",0
679,2019/07/18 02:00:00,2019-07-18T01:00:00,"{'bid': 9626.0, 'ask': 9636.0, 'lastTraded': None}","{'bid': 9624.5, 'ask': 9635.0, 'lastTraded': None}","{'bid': 9629.0, 'ask': 9639.0, 'lastTraded': None}","{'bid': 9623.5, 'ask': 9633.5, 'lastTraded': None}",0
680,2019/07/18 04:00:00,2019-07-18T03:00:00,"{'bid': 9625.0, 'ask': 9635.5, 'lastTraded': None}","{'bid': 9626.0, 'ask': 9636.0, 'lastTraded': None}","{'bid': 9630.5, 'ask': 9638.5, 'lastTraded': None}","{'bid': 9622.5, 'ask': 9632.5, 'lastTraded': None}",0
681,2019/07/18 06:00:00,2019-07-18T05:00:00,"{'bid': 9626.5, 'ask': 9636.5, 'lastTraded': None}","{'bid': 9626.0, 'ask': 9636.0, 'lastTraded': None}","{'bid': 9628.5, 'ask': 9639.0, 'lastTraded': None}","{'bid': 9620.0, 'ask': 9630.0, 'lastTraded': None}",0
682,2019/07/18 08:00:00,2019-07-18T07:00:00,"{'bid': 9625.5, 'ask': 9636.5, 'lastTraded': None}","{'bid': 9620.5, 'ask': 9631.0, 'lastTraded': None}","{'bid': 9626.0, 'ask': 9636.5, 'lastTraded': None}","{'bid': 9620.0, 'ask': 9630.0, 'lastTraded': None}",0
683,2019/07/18 10:00:00,2019-07-18T09:00:00,"{'bid': 9620.0, 'ask': 9630.5, 'lastTraded': None}","{'bid': 9637.5, 'ask': 9647.5, 'lastTraded': None}","{'bid': 9642.0, 'ask': 9652.0, 'lastTraded': None}","{'bid': 9620.0, 'ask': 9630.0, 'lastTraded': None}",0
684,2019/07/18 12:00:00,2019-07-18T11:00:00,"{'bid': 9638.0, 'ask': 9648.0, 'lastTraded': None}","{'bid': 9636.0, 'ask': 9646.0, 'lastTraded': None}","{'bid': 9640.0, 'ask': 9662.0, 'lastTraded': None}","{'bid': 9617.0, 'ask': 9636.5, 'lastTraded': None}",0
685,2019/07/18 14:00:00,2019-07-18T13:00:00,"{'bid': 9636.5, 'ask': 9646.5, 'lastTraded': None}","{'bid': 9635.5, 'ask': 9645.5, 'lastTraded': None}","{'bid': 9641.0, 'ask': 9651.0, 'lastTraded': None}","{'bid': 9632.5, 'ask': 9642.5, 'lastTraded': None}",2
686,2019/07/18 16:00:00,2019-07-18T15:00:00,"{'bid': 9636.0, 'ask': 9646.0, 'lastTraded': None}","{'bid': 9631.5, 'ask': 9642.0, 'lastTraded': None}","{'bid': 9637.5, 'ask': 9647.5, 'lastTraded': None}","{'bid': 9627.5, 'ask': 9636.5, 'lastTraded': None}",1
687,2019/07/18 18:00:00,2019-07-18T17:00:00,"{'bid': 9632.0, 'ask': 9641.5, 'lastTraded': None}","{'bid': 9596.0, 'ask': 9605.5, 'lastTraded': None}","{'bid': 9633.5, 'ask': 9643.5, 'lastTraded': None}","{'bid': 9595.0, 'ask': 9604.5, 'lastTraded': None}",11
688,2019/07/18 20:00:00,2019-07-18T19:00:00,"{'bid': 9595.5, 'ask': 9605.0, 'lastTraded': None}","{'bid': 9584.5, 'ask': 9600.5, 'lastTraded': None}","{'bid': 9598.5, 'ask': 9608.0, 'lastTraded': None}","{'bid': 9583.0, 'ask': 9593.0, 'lastTraded': None}",1
689,2019/07/19 00:00:00,2019-07-18T23:00:00,"{'bid': 9597.0, 'ask': 9609.0, 'lastTraded': None}","{'bid': 9598.0, 'ask': 9608.5, 'lastTraded': None}","{'bid': 9599.5, 'ask': 9609.5, 'lastTraded': None}","{'bid': 9591.5, 'ask': 9601.5, 'lastTraded': None}",0
690,2019/07/19 02:00:00,2019-07-19T01:00:00,"{'bid': 9598.5, 'ask': 9609.0, 'lastTraded': None}","{'bid': 9594.5, 'ask': 9604.5, 'lastTraded': None}","{'bid': 9600.5, 'ask': 9610.5, 'lastTraded': None}","{'bid': 9594.5, 'ask': 9604.5, 'lastTraded': None}",0
691,2019/07/19 04:00:00,2019-07-19T03:00:00,"{'bid': 9595.0, 'ask': 9605.0, 'lastTraded': None}","{'bid': 9601.5, 'ask': 9612.0, 'lastTraded': None}","{'bid': 9602.5, 'ask': 9612.5, 'lastTraded': None}","{'bid': 9593.5, 'ask': 9603.5, 'lastTraded': None}",0
692,2019/07/19 06:00:00,2019-07-19T05:00:00,"{'bid': 9601.0, 'ask': 9611.5, 'lastTraded': None}","{'bid': 9605.5, 'ask': 9615.0, 'lastTraded': None}","{'bid': 9608.5, 'ask': 9618.0, 'lastTraded': None}","{'bid': 9598.5, 'ask': 9608.0, 'lastTraded': None}",2
693,2019/07/19 08:00:00,2019-07-19T07:00:00,"{'bid': 9605.0, 'ask': 9614.5, 'lastTraded': None}","{'bid': 9611.5, 'ask': 9620.5, 'lastTraded': None}","{'bid': 9611.5, 'ask': 9621.0, 'lastTraded': None}","{'bid': 9599.5, 'ask': 9609.5, 'lastTraded': None}",1
694,2019/07/19 10:00:00,2019-07-19T09:00:00,"{'bid': 9610.0, 'ask': 9620.0, 'lastTraded': None}","{'bid': 9614.5, 'ask': 9623.5, 'lastTraded': None}","{'bid': 9620.5, 'ask': 9630.0, 'lastTraded': None}","{'bid': 9610.0, 'ask': 9619.5, 'lastTraded': None}",3
695,2019/07/19 12:00:00,2019-07-19T11:00:00,"{'bid': 9614.0, 'ask': 9624.0, 'lastTraded': None}","{'bid': 9628.0, 'ask': 9638.5, 'lastTraded': None}","{'bid': 9634.5, 'ask': 9644.5, 'lastTraded': None}","{'bid': 9613.5, 'ask': 9623.0, 'lastTraded': None}",3
696,2019/07/19 14:00:00,2019-07-19T13:00:00,"{'bid': 9628.5, 'ask': 9638.0, 'lastTraded': None}","{'bid': 9630.0, 'ask': 9640.0, 'lastTraded': None}","{'bid': 9631.5, 'ask': 9642.0, 'lastTraded': None}","{'bid': 9615.5, 'ask': 9625.5, 'lastTraded': None}",2
697,2019/07/19 16:00:00,2019-07-19T15:00:00,"{'bid': 9629.5, 'ask': 9639.5, 'lastTraded': None}","{'bid': 9625.5, 'ask': 9635.5, 'lastTraded': None}","{'bid': 9635.5, 'ask': 9645.5, 'lastTraded': None}","{'bid': 9624.5, 'ask': 9634.5, 'lastTraded': None}",2
698,2019/07/19 18:00:00,2019-07-19T17:00:00,"{'bid': 9626.0, 'ask': 9635.0, 'lastTraded': None}","{'bid': 9632.5, 'ask': 9641.5, 'lastTraded': None}","{'bid': 9647.0, 'ask': 9656.5, 'lastTraded': None}","{'bid': 9624.0, 'ask': 9634.0, 'lastTraded': None}",0
699,2019/07/19 20:00:00,2019-07-19T19:00:00,"{'bid': 9632.0, 'ask': 9641.0, 'lastTraded': None}","{'bid': 9627.0, 'ask': 9645.5, 'lastTraded': None}","{'bid': 9635.0, 'ask': 9645.5, 'lastTraded': None}","{'bid': 9626.5, 'ask': 9638.0, 'lastTraded': None}",24
700,2019/07/22 00:00:00,2019-07-21T23:00:00,"{'bid': 9631.0, 'ask': 9643.0, 'lastTraded': None}","{'bid': 9638.5, 'ask': 9648.0, 'lastTraded': None}","{'bid': 9639.5, 'ask': 9649.0, 'lastTraded': None}","{'bid': 9629.0, 'ask': 9639.5, 'lastTraded': None}",0
701,2019/07/22 02:00:00,2019-07-22T01:00:00,"{'bid': 9639.0, 'ask': 9648.5, 'lastTraded': None}","{'bid': 9634.5, 'ask': 9644.5, 'lastTraded': None}","{'bid': 9641.5, 'ask': 9651.5, 'lastTraded': None}","{'bid': 9634.0, 'ask': 9644.0, 'lastTraded': None}",0
702,2019/07/22 04:00:00,2019-07-22T03:00:00,"{'bid': 9635.0, 'ask': 9645.0, 'lastTraded': None}","{'bid': 9635.0, 'ask': 9645.0, 'lastTraded': None}","{'bid': 9637.0, 'ask': 9646.5, 'lastTraded': None}","{'bid': 9633.0, 'ask': 9641.2, 'lastTraded': None}",0
