,snapshotTime,snapshotTimeUTC,openPrice,closePrice,highPrice,lowPrice,lastTradedVolume
19,2019/04/30 10:00:00,2019-04-30T09:00:00,"{'bid': 7.55581, 'ask': 7.56031, 'lastTraded': None}","{'bid': 7.55721, 'ask': 7.56171, 'lastTraded': None}","{'bid': 7.56166, 'ask': 7.56529, 'lastTraded': None}","{'bid': 7.55407, 'ask': 7.55775, 'lastTraded': None}",13828
20,2019/04/30 12:00:00,2019-04-30T11:00:00,"{'bid': 7.55727, 'ask': 7.56177, 'lastTraded': None}","{'bid': 7.5622, 'ask': 7.5652, 'lastTraded': None}","{'bid': 7.56789, 'ask': 7.5713, 'lastTraded': None}","{'bid': 7.55576, 'ask': 7.55955, 'lastTraded': None}",15095
21,2019/04/30 14:00:00,2019-04-30T13:00:00,"{'bid': 7.56208, 'ask': 7.56508, 'lastTraded': None}","{'bid': 7.55545, 'ask': 7.55845, 'lastTraded': None}","{'bid': 7.56735, 'ask': 7.5712, 'lastTraded': None}","{'bid': 7.55376, 'ask': 7.55745, 'lastTraded': None}",19276
22,2019/04/30 16:00:00,2019-04-30T15:00:00,"{'bid': 7.55534, 'ask': 7.55834, 'lastTraded': None}","{'bid': 7.55937, 'ask': 7.56237, 'lastTraded': None}","{'bid': 7.5602, 'ask': 7.56381, 'lastTraded': None}","{'bid': 7.54992, 'ask': 7.55355, 'lastTraded': None}",17936
23,2019/04/30 18:00:00,2019-04-30T17:00:00,"{'bid': 7.55934, 'ask': 7.56234, 'lastTraded': None}","{'bid': 7.56183, 'ask': 7.56483, 'lastTraded': None}","{'bid': 7.56385, 'ask': 7.5675, 'lastTraded': None}","{'bid': 7.55635, 'ask': 7.56016, 'lastTraded': None}",13801
24,2019/04/30 20:00:00,2019-04-30T19:00:00,"{'bid': 7.56173, 'ask': 7.56473, 'lastTraded': None}","{'bid': 7.55593, 'ask': 7.56043, 'lastTraded': None}","{'bid': 7.56245, 'ask': 7.56606, 'lastTraded': None}","{'bid': 7.55331, 'ask': 7.55905, 'lastTraded': None}",8523
25,2019/04/30 22:00:00,2019-04-30T21:00:00,"{'bid': 7.55586, 'ask': 7.56036, 'lastTraded': None}","{'bid': 7.55882, 'ask': 7.56332, 'lastTraded': None}","{'bid': 7.56051, 'ask': 7.569, 'lastTraded': None}","{'bid': 7.55463, 'ask': 7.56028, 'lastTraded': None}",4083
26,2019/05/01 00:00:00,2019-04-30T23:00:00,"{'bid': 7.55873, 'ask': 7.56323, 'lastTraded': None}","{'bid': 7.5594, 'ask': 7.5639, 'lastTraded': None}","{'bid': 7.55996, 'ask': 7.56446, 'lastTraded': None}","{'bid': 7.55677, 'ask': 7.56127, 'lastTraded': None}",6281
27,2019/05/01 02:00:00,2019-05-01T01:00:00,"{'bid': 7.55952, 'ask': 7.56402, 'lastTraded': None}","{'bid': 7.55695, 'ask': 7.56145, 'lastTraded': None}","{'bid': 7.56192, 'ask': 7.56642, 'lastTraded': None}","{'bid': 7.55613, 'ask': 7.56006, 'lastTraded': None}",5778
28,2019/05/01 04:00:00,2019-05-01T03:00:00,"{'bid': 7.55698, 'ask': 7.56148, 'lastTraded': None}","{'bid': 7.55587, 'ask': 7.56037, 'lastTraded': None}","{'bid': 7.55865, 'ask': 7.56315, 'lastTraded': None}","{'bid': 7.55498, 'ask': 7.55948, 'lastTraded': None}",5507
