,snapshotTime,snapshotTimeUTC,openPrice,closePrice,highPrice,lowPrice,lastTradedVolume
66,2019/05/06 06:00:00,2019-05-06T05:00:00,"{'bid': 6.7917, 'ask': 6.7932, 'lastTraded': None}","{'bid': 6.79396, 'ask': 6.79546, 'lastTraded': None}","{'bid': 6.7972, 'ask': 6.7987, 'lastTraded': None}","{'bid': 6.7893, 'ask': 6.7908, 'lastTraded': None}",15271
67,2019/05/06 08:00:00,2019-05-06T07:00:00,"{'bid': 6.79407, 'ask': 6.79557, 'lastTraded': None}","{'bid': 6.78212, 'ask': 6.78362, 'lastTraded': None}","{'bid': 6.79732, 'ask': 6.79872, 'lastTraded': None}","{'bid': 6.77494, 'ask': 6.77644, 'lastTraded': None}",20295
68,2019/05/06 10:00:00,2019-05-06T09:00:00,"{'bid': 6.78214, 'ask': 6.78364, 'lastTraded': None}","{'bid': 6.78077, 'ask': 6.78227, 'lastTraded': None}","{'bid': 6.7835, 'ask': 6.785, 'lastTraded': None}","{'bid': 6.77775, 'ask': 6.77922, 'lastTraded': None}",13427
69,2019/05/06 12:00:00,2019-05-06T11:00:00,"{'bid': 6.78059, 'ask': 6.78209, 'lastTraded': None}","{'bid': 6.78599, 'ask': 6.78749, 'lastTraded': None}","{'bid': 6.78695, 'ask': 6.78845, 'lastTraded': None}","{'bid': 6.78007, 'ask': 6.78157, 'lastTraded': None}",12200
70,2019/05/06 14:00:00,2019-05-06T13:00:00,"{'bid': 6.78604, 'ask': 6.78754, 'lastTraded': None}","{'bid': 6.77742, 'ask': 6.77892, 'lastTraded': None}","{'bid': 6.78714, 'ask': 6.78864, 'lastTraded': None}","{'bid': 6.77634, 'ask': 6.77784, 'lastTraded': None}",15524
71,2019/05/06 16:00:00,2019-05-06T15:00:00,"{'bid': 6.77789, 'ask': 6.77939, 'lastTraded': None}","{'bid': 6.77634, 'ask': 6.77784, 'lastTraded': None}","{'bid': 6.78245, 'ask': 6.78395, 'lastTraded': None}","{'bid': 6.7742, 'ask': 6.7757, 'lastTraded': None}",12164
72,2019/05/06 18:00:00,2019-05-06T17:00:00,"{'bid': 6.77631, 'ask': 6.77781, 'lastTraded': None}","{'bid': 6.77056, 'ask': 6.77206, 'lastTraded': None}","{'bid': 6.77645, 'ask': 6.77795, 'lastTraded': None}","{'bid': 6.76965, 'ask': 6.77115, 'lastTraded': None}",10293
73,2019/05/06 20:00:00,2019-05-06T19:00:00,"{'bid': 6.77059, 'ask': 6.77209, 'lastTraded': None}","{'bid': 6.77047, 'ask': 6.77547, 'lastTraded': None}","{'bid': 6.77481, 'ask': 6.77718, 'lastTraded': None}","{'bid': 6.76737, 'ask': 6.76887, 'lastTraded': None}",9281
74,2019/05/06 22:00:00,2019-05-06T21:00:00,"{'bid': 6.77048, 'ask': 6.77548, 'lastTraded': None}","{'bid': 6.78951, 'ask': 6.79101, 'lastTraded': None}","{'bid': 6.79166, 'ask': 6.7944, 'lastTraded': None}","{'bid': 6.77038, 'ask': 6.77538, 'lastTraded': None}",5417
75,2019/05/07 00:00:00,2019-05-06T23:00:00,"{'bid': 6.78964, 'ask': 6.79114, 'lastTraded': None}","{'bid': 6.78678, 'ask': 6.78828, 'lastTraded': None}","{'bid': 6.79314, 'ask': 6.79464, 'lastTraded': None}","{'bid': 6.7849, 'ask': 6.7864, 'lastTraded': None}",13015
76,2019/05/07 02:00:00,2019-05-07T01:00:00,"{'bid': 6.78686, 'ask': 6.78836, 'lastTraded': None}","{'bid': 6.7854, 'ask': 6.7869, 'lastTraded': None}","{'bid': 6.79343, 'ask': 6.79493, 'lastTraded': None}","{'bid': 6.78156, 'ask': 6.78306, 'lastTraded': None}",15435
77,2019/05/07 04:00:00,2019-05-07T03:00:00,"{'bid': 6.78544, 'ask': 6.78694, 'lastTraded': None}","{'bid': 6.79111, 'ask': 6.79261, 'lastTraded': None}","{'bid': 6.79826, 'ask': 6.79976, 'lastTraded': None}","{'bid': 6.7852, 'ask': 6.7867, 'lastTraded': None}",16014
78,2019/05/07 06:00:00,2019-05-07T05:00:00,"{'bid': 6.79112, 'ask': 6.79262, 'lastTraded': None}","{'bid': 6.77685, 'ask': 6.77835, 'lastTraded': None}","{'bid': 6.795, 'ask': 6.7965, 'lastTraded': None}","{'bid': 6.77487, 'ask': 6.77637, 'lastTraded': None}",17140
79,2019/05/07 08:00:00,2019-05-07T07:00:00,"{'bid': 6.77698, 'ask': 6.77848, 'lastTraded': None}","{'bid': 6.77419, 'ask': 6.77569, 'lastTraded': None}","{'bid': 6.77948, 'ask': 6.78098, 'lastTraded': None}","{'bid': 6.77119, 'ask': 6.77269, 'lastTraded': None}",17100
80,2019/05/07 10:00:00,2019-05-07T09:00:00,"{'bid': 6.77413, 'ask': 6.77563, 'lastTraded': None}","{'bid': 6.78329, 'ask': 6.78479, 'lastTraded': None}","{'bid': 6.78386, 'ask': 6.78536, 'lastTraded': None}","{'bid': 6.77378, 'ask': 6.77528, 'lastTraded': None}",11765
81,2019/05/07 12:00:00,2019-05-07T11:00:00,"{'bid': 6.78328, 'ask': 6.78478, 'lastTraded': None}","{'bid': 6.78816, 'ask': 6.78966, 'lastTraded': None}","{'bid': 6.78827, 'ask': 6.78977, 'lastTraded': None}","{'bid': 6.78134, 'ask': 6.78284, 'lastTraded': None}",12015
82,2019/05/07 14:00:00,2019-05-07T13:00:00,"{'bid': 6.7882, 'ask': 6.7897, 'lastTraded': None}","{'bid': 6.7956, 'ask': 6.7971, 'lastTraded': None}","{'bid': 6.79859, 'ask': 6.80009, 'lastTraded': None}","{'bid': 6.78813, 'ask': 6.78963, 'lastTraded': None}",16996
83,2019/05/07 16:00:00,2019-05-07T15:00:00,"{'bid': 6.79558, 'ask': 6.79708, 'lastTraded': None}","{'bid': 6.80011, 'ask': 6.80161, 'lastTraded': None}","{'bid': 6.80019, 'ask': 6.80169, 'lastTraded': None}","{'bid': 6.79456, 'ask': 6.79606, 'lastTraded': None}",15292
