,snapshotTime,snapshotTimeUTC,openPrice,closePrice,highPrice,lowPrice,lastTradedVolume
10,2019/04/23 20:00:00,2019-04-23T19:00:00,"{'bid': 7813.8, 'ask': 7814.8, 'lastTraded': None}","{'bid': 7810.6, 'ask': 7815.6, 'lastTraded': None}","{'bid': 7823.2, 'ask': 7825.2, 'lastTraded': None}","{'bid': 7797.1, 'ask': 7798.1, 'lastTraded': None}",64886
11,2019/04/23 22:00:00,2019-04-23T21:00:00,"{'bid': 7811.6, 'ask': 7816.6, 'lastTraded': None}","{'bid': 7813.8, 'ask': 7815.8, 'lastTraded': None}","{'bid': 7815.6, 'ask': 7819.3, 'lastTraded': None}","{'bid': 7808.9, 'ask': 7811.6, 'lastTraded': None}",2124
12,2019/04/24 00:00:00,2019-04-23T23:00:00,"{'bid': 7814.0, 'ask': 7816.0, 'lastTraded': None}","{'bid': 7814.6, 'ask': 7816.6, 'lastTraded': None}","{'bid': 7817.1, 'ask': 7819.1, 'lastTraded': None}","{'bid': 7812.3, 'ask': 7814.3, 'lastTraded': None}",4044
13,2019/04/24 02:00:00,2019-04-24T01:00:00,"{'bid': 7814.5, 'ask': 7816.5, 'lastTraded': None}","{'bid': 7808.0, 'ask': 7810.0, 'lastTraded': None}","{'bid': 7817.1, 'ask': 7819.1, 'lastTraded': None}","{'bid': 7806.1, 'ask': 7808.1, 'lastTraded': None}",8214
14,2019/04/24 04:00:00,2019-04-24T03:00:00,"{'bid': 7808.1, 'ask': 7810.1, 'lastTraded': None}","{'bid': 7799.1, 'ask': 7801.1, 'lastTraded': None}","{'bid': 7809.5, 'ask': 7811.5, 'lastTraded': None}","{'bid': 7795.8, 'ask': 7797.8, 'lastTraded': None}",6349
15,2019/04/24 06:00:00,2019-04-24T05:00:00,"{'bid': 7799.2, 'ask': 7801.2, 'lastTraded': None}","{'bid': 7800.8, 'ask': 7802.8, 'lastTraded': None}","{'bid': 7802.6, 'ask': 7804.6, 'lastTraded': None}","{'bid': 7796.3, 'ask': 7798.3, 'lastTraded': None}",6153
16,2019/04/24 08:00:00,2019-04-24T07:00:00,"{'bid': 7801.1, 'ask': 7803.1, 'lastTraded': None}","{'bid': 7805.7, 'ask': 7807.7, 'lastTraded': None}","{'bid': 7807.8, 'ask': 7809.8, 'lastTraded': None}","{'bid': 7797.8, 'ask': 7799.8, 'lastTraded': None}",9281
17,2019/04/24 10:00:00,2019-04-24T09:00:00,"{'bid': 7805.6, 'ask': 7807.6, 'lastTraded': None}","{'bid': 7818.5, 'ask': 7820.5, 'lastTraded': None}","{'bid': 7822.1, 'ask': 7824.1, 'lastTraded': None}","{'bid': 7804.3, 'ask': 7806.3, 'lastTraded': None}",10544
18,2019/04/24 12:00:00,2019-04-24T11:00:00,"{'bid': 7818.3, 'ask': 7820.3, 'lastTraded': None}","{'bid': 7820.8, 'ask': 7822.8, 'lastTraded': None}","{'bid': 7826.6, 'ask': 7828.6, 'lastTraded': None}","{'bid': 7813.6, 'ask': 7815.6, 'lastTraded': None}",14277
19,2019/04/24 14:00:00,2019-04-24T13:00:00,"{'bid': 7820.6, 'ask': 7822.6, 'lastTraded': None}","{'bid': 7822.7, 'ask': 7823.7, 'lastTraded': None}","{'bid': 7823.5, 'ask': 7824.5, 'lastTraded': None}","{'bid': 7792.6, 'ask': 7793.6, 'lastTraded': None}",129709
20,2019/04/24 16:00:00,2019-04-24T15:00:00,"{'bid': 7822.9, 'ask': 7823.9, 'lastTraded': None}","{'bid': 7790.9, 'ask': 7791.9, 'lastTraded': None}","{'bid': 7826.2, 'ask': 7827.2, 'lastTraded': None}","{'bid': 7788.9, 'ask': 7789.9, 'lastTraded': None}",67489
21,2019/04/24 18:00:00,2019-04-24T17:00:00,"{'bid': 7790.7, 'ask': 7791.7, 'lastTraded': None}","{'bid': 7806.1, 'ask': 7807.1, 'lastTraded': None}","{'bid': 7807.8, 'ask': 7808.8, 'lastTraded': None}","{'bid': 7787.7, 'ask': 7788.7, 'lastTraded': None}",47418
22,2019/04/24 20:00:00,2019-04-24T19:00:00,"{'bid': 7805.9, 'ask': 7806.9, 'lastTraded': None}","{'bid': 7817.9, 'ask': 7822.9, 'lastTraded': None}","{'bid': 7832.8, 'ask': 7834.8, 'lastTraded': None}","{'bid': 7782.8, 'ask': 7784.1, 'lastTraded': None}",74543
23,2019/04/24 22:00:00,2019-04-24T21:00:00,"{'bid': 7817.8, 'ask': 7822.8, 'lastTraded': None}","{'bid': 7836.9, 'ask': 7838.9, 'lastTraded': None}","{'bid': 7841.3, 'ask': 7843.3, 'lastTraded': None}","{'bid': 7817.5, 'ask': 7822.5, 'lastTraded': None}",4565
24,2019/04/25 00:00:00,2019-04-24T23:00:00,"{'bid': 7836.8, 'ask': 7838.8, 'lastTraded': None}","{'bid': 7842.3, 'ask': 7844.3, 'lastTraded': None}","{'bid': 7847.1, 'ask': 7849.1, 'lastTraded': None}","{'bid': 7834.8, 'ask': 7836.8, 'lastTraded': None}",6420
25,2019/04/25 02:00:00,2019-04-25T01:00:00,"{'bid': 7842.1, 'ask': 7844.1, 'lastTraded': None}","{'bid': 7849.4, 'ask': 7851.4, 'lastTraded': None}","{'bid': 7852.4, 'ask': 7854.4, 'lastTraded': None}","{'bid': 7840.3, 'ask': 7842.3, 'lastTraded': None}",8078
26,2019/04/25 04:00:00,2019-04-25T03:00:00,"{'bid': 7849.6, 'ask': 7851.6, 'lastTraded': None}","{'bid': 7849.9, 'ask': 7851.9, 'lastTraded': None}","{'bid': 7852.8, 'ask': 7854.8, 'lastTraded': None}","{'bid': 7847.6, 'ask': 7849.6, 'lastTraded': None}",4401
27,2019/04/25 06:00:00,2019-04-25T05:00:00,"{'bid': 7850.1, 'ask': 7852.1, 'lastTraded': None}","{'bid': 7839.1, 'ask': 7841.1, 'lastTraded': None}","{'bid': 7856.3, 'ask': 7858.3, 'lastTraded': None}","{'bid': 7837.9, 'ask': 7839.9, 'lastTraded': None}",7740
28,2019/04/25 08:00:00,2019-04-25T07:00:00,"{'bid': 7839.3, 'ask': 7841.3, 'lastTraded': None}","{'bid': 7839.9, 'ask': 7841.9, 'lastTraded': None}","{'bid': 7841.8, 'ask': 7843.8, 'lastTraded': None}","{'bid': 7830.3, 'ask': 7832.3, 'lastTraded': None}",11090
29,2019/04/25 10:00:00,2019-04-25T09:00:00,"{'bid': 7839.8, 'ask': 7841.8, 'lastTraded': None}","{'bid': 7841.1, 'ask': 7843.1, 'lastTraded': None}","{'bid': 7843.6, 'ask': 7845.6, 'lastTraded': None}","{'bid': 7834.1, 'ask': 7836.1, 'lastTraded': None}",10604
30,2019/04/25 12:00:00,2019-04-25T11:00:00,"{'bid': 7841.2, 'ask': 7843.2, 'lastTraded': None}","{'bid': 7853.9, 'ask': 7855.9, 'lastTraded': None}","{'bid': 7859.6, 'ask': 7861.6, 'lastTraded': None}","{'bid': 7840.8, 'ask': 7842.8, 'lastTraded': None}",16737
31,2019/04/25 14:00:00,2019-04-25T13:00:00,"{'bid': 7853.8, 'ask': 7855.8, 'lastTraded': None}","{'bid': 7817.8, 'ask': 7818.8, 'lastTraded': None}","{'bid': 7854.9, 'ask': 7856.9, 'lastTraded': None}","{'bid': 7776.5, 'ask': 7777.5, 'lastTraded': None}",199077
32,2019/04/25 16:00:00,2019-04-25T15:00:00,"{'bid': 7817.5, 'ask': 7818.5, 'lastTraded': None}","{'bid': 7823.7, 'ask': 7824.7, 'lastTraded': None}","{'bid': 7838.9, 'ask': 7839.9, 'lastTraded': None}","{'bid': 7801.8, 'ask': 7802.8, 'lastTraded': None}",98154
33,2019/04/25 18:00:00,2019-04-25T17:00:00,"{'bid': 7823.6, 'ask': 7824.6, 'lastTraded': None}","{'bid': 7835.6, 'ask': 7836.6, 'lastTraded': None}","{'bid': 7838.3, 'ask': 7839.3, 'lastTraded': None}","{'bid': 7816.6, 'ask': 7817.6, 'lastTraded': None}",43196
34,2019/04/25 20:00:00,2019-04-25T19:00:00,"{'bid': 7835.4, 'ask': 7836.4, 'lastTraded': None}","{'bid': 7778.1, 'ask': 7783.1, 'lastTraded': None}","{'bid': 7835.8, 'ask': 7836.8, 'lastTraded': None}","{'bid': 7776.9, 'ask': 7779.0, 'lastTraded': None}",75437
35,2019/04/25 22:00:00,2019-04-25T21:00:00,"{'bid': 7778.2, 'ask': 7783.2, 'lastTraded': None}","{'bid': 7785.4, 'ask': 7787.4, 'lastTraded': None}","{'bid': 7791.1, 'ask': 7793.1, 'lastTraded': None}","{'bid': 7756.6, 'ask': 7761.6, 'lastTraded': None}",3582
36,2019/04/26 00:00:00,2019-04-25T23:00:00,"{'bid': 7785.9, 'ask': 7787.9, 'lastTraded': None}","{'bid': 7766.3, 'ask': 7768.3, 'lastTraded': None}","{'bid': 7788.9, 'ask': 7790.9, 'lastTraded': None}","{'bid': 7763.6, 'ask': 7765.6, 'lastTraded': None}",11272
37,2019/04/26 02:00:00,2019-04-26T01:00:00,"{'bid': 7766.1, 'ask': 7768.1, 'lastTraded': None}","{'bid': 7777.5, 'ask': 7779.5, 'lastTraded': None}","{'bid': 7782.9, 'ask': 7784.9, 'lastTraded': None}","{'bid': 7761.1, 'ask': 7763.1, 'lastTraded': None}",12069
38,2019/04/26 04:00:00,2019-04-26T03:00:00,"{'bid': 7777.4, 'ask': 7779.4, 'lastTraded': None}","{'bid': 7780.1, 'ask': 7782.1, 'lastTraded': None}","{'bid': 7782.9, 'ask': 7784.9, 'lastTraded': None}","{'bid': 7775.6, 'ask': 7777.6, 'lastTraded': None}",3773
39,2019/04/26 06:00:00,2019-04-26T05:00:00,"{'bid': 7780.4, 'ask': 7782.4, 'lastTraded': None}","{'bid': 7786.1, 'ask': 7788.1, 'lastTraded': None}","{'bid': 7791.9, 'ask': 7793.9, 'lastTraded': None}","{'bid': 7777.4, 'ask': 7779.4, 'lastTraded': None}",8093
40,2019/04/26 08:00:00,2019-04-26T07:00:00,"{'bid': 7786.3, 'ask': 7788.3, 'lastTraded': None}","{'bid': 7786.1, 'ask': 7788.1, 'lastTraded': None}","{'bid': 7793.4, 'ask': 7795.4, 'lastTraded': None}","{'bid': 7778.4, 'ask': 7780.4, 'lastTraded': None}",14494
41,2019/04/26 10:00:00,2019-04-26T09:00:00,"{'bid': 7786.3, 'ask': 7788.3, 'lastTraded': None}","{'bid': 7792.1, 'ask': 7794.1, 'lastTraded': None}","{'bid': 7796.6, 'ask': 7798.6, 'lastTraded': None}","{'bid': 7781.4, 'ask': 7783.4, 'lastTraded': None}",7925
42,2019/04/26 12:00:00,2019-04-26T11:00:00,"{'bid': 7792.4, 'ask': 7794.4, 'lastTraded': None}","{'bid': 7812.0, 'ask': 7814.0, 'lastTraded': None}","{'bid': 7816.9, 'ask': 7818.9, 'lastTraded': None}","{'bid': 7778.6, 'ask': 7780.6, 'lastTraded': None}",25816
43,2019/04/26 14:00:00,2019-04-26T13:00:00,"{'bid': 7811.9, 'ask': 7813.9, 'lastTraded': None}","{'bid': 7781.4, 'ask': 7782.4, 'lastTraded': None}","{'bid': 7823.1, 'ask': 7825.1, 'lastTraded': None}","{'bid': 7739.1, 'ask': 7740.1, 'lastTraded': None}",187294
44,2019/04/26 16:00:00,2019-04-26T15:00:00,"{'bid': 7781.5, 'ask': 7782.5, 'lastTraded': None}","{'bid': 7793.4, 'ask': 7794.4, 'lastTraded': None}","{'bid': 7801.0, 'ask': 7802.0, 'lastTraded': None}","{'bid': 7775.0, 'ask': 7776.0, 'lastTraded': None}",73896
45,2019/04/26 18:00:00,2019-04-26T17:00:00,"{'bid': 7793.3, 'ask': 7794.3, 'lastTraded': None}","{'bid': 7805.0, 'ask': 7806.0, 'lastTraded': None}","{'bid': 7806.0, 'ask': 7807.0, 'lastTraded': None}","{'bid': 7780.0, 'ask': 7781.0, 'lastTraded': None}",54940
46,2019/04/26 20:00:00,2019-04-26T19:00:00,"{'bid': 7805.3, 'ask': 7806.3, 'lastTraded': None}","{'bid': 7818.1, 'ask': 7823.1, 'lastTraded': None}","{'bid': 7828.2, 'ask': 7830.2, 'lastTraded': None}","{'bid': 7804.5, 'ask': 7805.5, 'lastTraded': None}",61249
47,2019/04/28 22:00:00,2019-04-28T21:00:00,"{'bid': 7821.8, 'ask': 7823.8, 'lastTraded': None}","{'bid': 7819.8, 'ask': 7821.8, 'lastTraded': None}","{'bid': 7827.0, 'ask': 7829.0, 'lastTraded': None}","{'bid': 7817.9, 'ask': 7819.9, 'lastTraded': None}",2331
48,2019/04/29 00:00:00,2019-04-28T23:00:00,"{'bid': 7819.7, 'ask': 7821.7, 'lastTraded': None}","{'bid': 7821.3, 'ask': 7823.3, 'lastTraded': None}","{'bid': 7826.2, 'ask': 7828.2, 'lastTraded': None}","{'bid': 7818.2, 'ask': 7820.2, 'lastTraded': None}",3780
49,2019/04/29 02:00:00,2019-04-29T01:00:00,"{'bid': 7821.2, 'ask': 7823.2, 'lastTraded': None}","{'bid': 7824.9, 'ask': 7826.9, 'lastTraded': None}","{'bid': 7826.0, 'ask': 7828.0, 'lastTraded': None}","{'bid': 7819.8, 'ask': 7821.8, 'lastTraded': None}",5209
50,2019/04/29 04:00:00,2019-04-29T03:00:00,"{'bid': 7824.8, 'ask': 7826.8, 'lastTraded': None}","{'bid': 7827.0, 'ask': 7829.0, 'lastTraded': None}","{'bid': 7828.7, 'ask': 7830.7, 'lastTraded': None}","{'bid': 7822.9, 'ask': 7824.9, 'lastTraded': None}",3197
51,2019/04/29 06:00:00,2019-04-29T05:00:00,"{'bid': 7827.2, 'ask': 7829.2, 'lastTraded': None}","{'bid': 7827.9, 'ask': 7829.9, 'lastTraded': None}","{'bid': 7834.2, 'ask': 7836.2, 'lastTraded': None}","{'bid': 7825.4, 'ask': 7827.4, 'lastTraded': None}",4687
52,2019/04/29 08:00:00,2019-04-29T07:00:00,"{'bid': 7828.2, 'ask': 7830.2, 'lastTraded': None}","{'bid': 7833.4, 'ask': 7835.4, 'lastTraded': None}","{'bid': 7842.2, 'ask': 7844.2, 'lastTraded': None}","{'bid': 7825.2, 'ask': 7827.2, 'lastTraded': None}",8169
53,2019/04/29 10:00:00,2019-04-29T09:00:00,"{'bid': 7833.3, 'ask': 7835.3, 'lastTraded': None}","{'bid': 7814.7, 'ask': 7816.7, 'lastTraded': None}","{'bid': 7834.7, 'ask': 7836.7, 'lastTraded': None}","{'bid': 7813.8, 'ask': 7815.8, 'lastTraded': None}",8192
54,2019/04/29 12:00:00,2019-04-29T11:00:00,"{'bid': 7814.8, 'ask': 7816.8, 'lastTraded': None}","{'bid': 7821.0, 'ask': 7823.0, 'lastTraded': None}","{'bid': 7824.4, 'ask': 7826.4, 'lastTraded': None}","{'bid': 7810.4, 'ask': 7812.4, 'lastTraded': None}",11282
55,2019/04/29 14:00:00,2019-04-29T13:00:00,"{'bid': 7820.9, 'ask': 7822.9, 'lastTraded': None}","{'bid': 7838.0, 'ask': 7839.0, 'lastTraded': None}","{'bid': 7843.5, 'ask': 7844.5, 'lastTraded': None}","{'bid': 7810.7, 'ask': 7811.7, 'lastTraded': None}",116180
56,2019/04/29 16:00:00,2019-04-29T15:00:00,"{'bid': 7838.3, 'ask': 7839.3, 'lastTraded': None}","{'bid': 7842.0, 'ask': 7843.0, 'lastTraded': None}","{'bid': 7846.0, 'ask': 7847.0, 'lastTraded': None}","{'bid': 7826.4, 'ask': 7827.4, 'lastTraded': None}",55264
57,2019/04/29 18:00:00,2019-04-29T17:00:00,"{'bid': 7842.3, 'ask': 7843.3, 'lastTraded': None}","{'bid': 7848.5, 'ask': 7849.5, 'lastTraded': None}","{'bid': 7851.5, 'ask': 7852.5, 'lastTraded': None}","{'bid': 7833.8, 'ask': 7834.8, 'lastTraded': None}",42136
58,2019/04/29 20:00:00,2019-04-29T19:00:00,"{'bid': 7848.8, 'ask': 7849.8, 'lastTraded': None}","{'bid': 7788.3, 'ask': 7793.3, 'lastTraded': None}","{'bid': 7849.5, 'ask': 7850.5, 'lastTraded': None}","{'bid': 7788.3, 'ask': 7791.3, 'lastTraded': None}",59252
59,2019/04/29 22:00:00,2019-04-29T21:00:00,"{'bid': 7788.5, 'ask': 7793.5, 'lastTraded': None}","{'bid': 7790.7, 'ask': 7792.7, 'lastTraded': None}","{'bid': 7792.1, 'ask': 7797.1, 'lastTraded': None}","{'bid': 7785.5, 'ask': 7787.5, 'lastTraded': None}",2587
60,2019/04/30 00:00:00,2019-04-29T23:00:00,"{'bid': 7790.8, 'ask': 7792.8, 'lastTraded': None}","{'bid': 7782.7, 'ask': 7784.7, 'lastTraded': None}","{'bid': 7790.8, 'ask': 7792.8, 'lastTraded': None}","{'bid': 7778.2, 'ask': 7780.2, 'lastTraded': None}",4466
61,2019/04/30 02:00:00,2019-04-30T01:00:00,"{'bid': 7782.9, 'ask': 7784.9, 'lastTraded': None}","{'bid': 7778.5, 'ask': 7780.5, 'lastTraded': None}","{'bid': 7783.2, 'ask': 7785.2, 'lastTraded': None}","{'bid': 7763.8, 'ask': 7765.8, 'lastTraded': None}",12483
62,2019/04/30 04:00:00,2019-04-30T03:00:00,"{'bid': 7778.8, 'ask': 7780.8, 'lastTraded': None}","{'bid': 7772.7, 'ask': 7774.7, 'lastTraded': None}","{'bid': 7780.4, 'ask': 7782.4, 'lastTraded': None}","{'bid': 7772.4, 'ask': 7774.4, 'lastTraded': None}",3862
63,2019/04/30 06:00:00,2019-04-30T05:00:00,"{'bid': 7772.9, 'ask': 7774.9, 'lastTraded': None}","{'bid': 7782.2, 'ask': 7784.2, 'lastTraded': None}","{'bid': 7783.2, 'ask': 7785.2, 'lastTraded': None}","{'bid': 7772.2, 'ask': 7774.2, 'lastTraded': None}",4266
64,2019/04/30 08:00:00,2019-04-30T07:00:00,"{'bid': 7782.9, 'ask': 7784.9, 'lastTraded': None}","{'bid': 7783.3, 'ask': 7785.3, 'lastTraded': None}","{'bid': 7788.2, 'ask': 7790.2, 'lastTraded': None}","{'bid': 7779.4, 'ask': 7781.4, 'lastTraded': None}",7591
65,2019/04/30 10:00:00,2019-04-30T09:00:00,"{'bid': 7783.2, 'ask': 7785.2, 'lastTraded': None}","{'bid': 7790.7, 'ask': 7792.7, 'lastTraded': None}","{'bid': 7792.9, 'ask': 7794.9, 'lastTraded': None}","{'bid': 7781.7, 'ask': 7783.7, 'lastTraded': None}",6028
66,2019/04/30 12:00:00,2019-04-30T11:00:00,"{'bid': 7790.8, 'ask': 7792.8, 'lastTraded': None}","{'bid': 7771.4, 'ask': 7773.4, 'lastTraded': None}","{'bid': 7794.7, 'ask': 7796.7, 'lastTraded': None}","{'bid': 7768.0, 'ask': 7770.0, 'lastTraded': None}",17806
67,2019/04/30 14:00:00,2019-04-30T13:00:00,"{'bid': 7771.2, 'ask': 7773.2, 'lastTraded': None}","{'bid': 7754.5, 'ask': 7755.5, 'lastTraded': None}","{'bid': 7790.9, 'ask': 7791.9, 'lastTraded': None}","{'bid': 7754.2, 'ask': 7755.2, 'lastTraded': None}",139586
68,2019/04/30 16:00:00,2019-04-30T15:00:00,"{'bid': 7754.3, 'ask': 7755.3, 'lastTraded': None}","{'bid': 7768.6, 'ask': 7769.6, 'lastTraded': None}","{'bid': 7775.2, 'ask': 7776.2, 'lastTraded': None}","{'bid': 7724.2, 'ask': 7725.2, 'lastTraded': None}",116211
69,2019/04/30 18:00:00,2019-04-30T17:00:00,"{'bid': 7768.7, 'ask': 7769.7, 'lastTraded': None}","{'bid': 7773.9, 'ask': 7774.9, 'lastTraded': None}","{'bid': 7789.2, 'ask': 7790.2, 'lastTraded': None}","{'bid': 7758.9, 'ask': 7759.9, 'lastTraded': None}",66841
70,2019/04/30 20:00:00,2019-04-30T19:00:00,"{'bid': 7774.2, 'ask': 7775.2, 'lastTraded': None}","{'bid': 7832.8, 'ask': 7837.8, 'lastTraded': None}","{'bid': 7840.1, 'ask': 7842.1, 'lastTraded': None}","{'bid': 7767.4, 'ask': 7768.4, 'lastTraded': None}",77347
71,2019/04/30 22:00:00,2019-04-30T21:00:00,"{'bid': 7831.3, 'ask': 7836.3, 'lastTraded': None}","{'bid': 7824.1, 'ask': 7826.1, 'lastTraded': None}","{'bid': 7833.2, 'ask': 7838.2, 'lastTraded': None}","{'bid': 7822.3, 'ask': 7824.3, 'lastTraded': None}",2568
72,2019/05/01 00:00:00,2019-04-30T23:00:00,"{'bid': 7824.3, 'ask': 7826.3, 'lastTraded': None}","{'bid': 7831.9, 'ask': 7833.9, 'lastTraded': None}","{'bid': 7832.0, 'ask': 7834.0, 'lastTraded': None}","{'bid': 7822.3, 'ask': 7824.3, 'lastTraded': None}",3445
73,2019/05/01 02:00:00,2019-05-01T01:00:00,"{'bid': 7832.0, 'ask': 7834.0, 'lastTraded': None}","{'bid': 7841.5, 'ask': 7843.5, 'lastTraded': None}","{'bid': 7843.8, 'ask': 7845.8, 'lastTraded': None}","{'bid': 7827.3, 'ask': 7829.3, 'lastTraded': None}",6596
74,2019/05/01 04:00:00,2019-05-01T03:00:00,"{'bid': 7841.6, 'ask': 7843.6, 'lastTraded': None}","{'bid': 7840.0, 'ask': 7842.0, 'lastTraded': None}","{'bid': 7845.5, 'ask': 7847.5, 'lastTraded': None}","{'bid': 7839.0, 'ask': 7841.0, 'lastTraded': None}",3095
75,2019/05/01 06:00:00,2019-05-01T05:00:00,"{'bid': 7840.3, 'ask': 7842.3, 'lastTraded': None}","{'bid': 7837.3, 'ask': 7839.3, 'lastTraded': None}","{'bid': 7842.0, 'ask': 7844.0, 'lastTraded': None}","{'bid': 7836.8, 'ask': 7838.8, 'lastTraded': None}",1993
76,2019/05/01 08:00:00,2019-05-01T07:00:00,"{'bid': 7837.1, 'ask': 7839.1, 'lastTraded': None}","{'bid': 7842.1, 'ask': 7844.1, 'lastTraded': None}","{'bid': 7845.5, 'ask': 7847.5, 'lastTraded': None}","{'bid': 7831.5, 'ask': 7833.5, 'lastTraded': None}",5771
77,2019/05/01 10:00:00,2019-05-01T09:00:00,"{'bid': 7842.3, 'ask': 7844.3, 'lastTraded': None}","{'bid': 7834.0, 'ask': 7836.0, 'lastTraded': None}","{'bid': 7842.3, 'ask': 7844.3, 'lastTraded': None}","{'bid': 7833.5, 'ask': 7835.5, 'lastTraded': None}",3584
78,2019/05/01 12:00:00,2019-05-01T11:00:00,"{'bid': 7834.3, 'ask': 7836.3, 'lastTraded': None}","{'bid': 7831.8, 'ask': 7833.8, 'lastTraded': None}","{'bid': 7841.0, 'ask': 7843.0, 'lastTraded': None}","{'bid': 7829.5, 'ask': 7831.5, 'lastTraded': None}",12450
79,2019/05/01 14:00:00,2019-05-01T13:00:00,"{'bid': 7831.9, 'ask': 7833.9, 'lastTraded': None}","{'bid': 7828.4, 'ask': 7829.4, 'lastTraded': None}","{'bid': 7840.7, 'ask': 7841.7, 'lastTraded': None}","{'bid': 7808.9, 'ask': 7809.9, 'lastTraded': None}",117678
80,2019/05/01 16:00:00,2019-05-01T15:00:00,"{'bid': 7828.3, 'ask': 7829.3, 'lastTraded': None}","{'bid': 7819.9, 'ask': 7820.9, 'lastTraded': None}","{'bid': 7851.9, 'ask': 7852.9, 'lastTraded': None}","{'bid': 7811.6, 'ask': 7812.6, 'lastTraded': None}",93950
81,2019/05/01 18:00:00,2019-05-01T17:00:00,"{'bid': 7819.8, 'ask': 7820.8, 'lastTraded': None}","{'bid': 7815.8, 'ask': 7816.8, 'lastTraded': None}","{'bid': 7852.3, 'ask': 7853.3, 'lastTraded': None}","{'bid': 7800.7, 'ask': 7801.7, 'lastTraded': None}",114130
82,2019/05/01 20:00:00,2019-05-01T19:00:00,"{'bid': 7815.6, 'ask': 7816.6, 'lastTraded': None}","{'bid': 7721.0, 'ask': 7726.0, 'lastTraded': None}","{'bid': 7819.1, 'ask': 7820.1, 'lastTraded': None}","{'bid': 7720.5, 'ask': 7722.5, 'lastTraded': None}",112954
83,2019/05/01 22:00:00,2019-05-01T21:00:00,"{'bid': 7720.9, 'ask': 7725.9, 'lastTraded': None}","{'bid': 7729.2, 'ask': 7731.2, 'lastTraded': None}","{'bid': 7731.3, 'ask': 7733.3, 'lastTraded': None}","{'bid': 7716.8, 'ask': 7718.8, 'lastTraded': None}",3946
